market_id,tags,event_id,event_slug,event_title,event_creationDate,event_endDate,event_startDate,event_volume,market_slug,market_question,market_startDate,market_endDate,market_volume,market_outcomes,market_outcomePrices,market_active,market_closed,market_bestBid,market_bestAsk,created_at,outcome_1,outcome_2,market_volume_t0,market_bestBid_t0,market_bestAsk_t0,outcome_1_t0,outcome_2_t0,outcome_1_change,outcome_2_change,best_bid_change,best_ask_change
559680,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-phil-murphy-win-the-2028-democratic-presidential-nomination-611,Will Phil Murphy win the 2028 Democratic presidential nomination?,2025-07-11T18:36:27.287Z,2028-11-07T00:00:00Z,22456378.167334,"[""Yes"", ""No""]","[0.0055, 0.9945]",True,False,0.005,0.006,2026-01-10T20:47:57,0.0055,0.9945,22456378.167334,0.005,0.006,0.0055,0.9945,0.0,0.0,0.0,0.0
559745,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-bl-win-the-2028-democratic-presidential-nomination,Will Person BL win the 2028 Democratic presidential nomination?,2025-07-11T18:37:28.170553Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559746,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-bm-win-the-2028-democratic-presidential-nomination,Will Person BM win the 2028 Democratic presidential nomination?,2025-07-11T18:37:30.009914Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559656,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-wes-moore-win-the-2028-democratic-presidential-nomination-714,Will Wes Moore win the 2028 Democratic presidential nomination?,2025-07-11T18:36:00.839Z,2028-11-07T00:00:00Z,2507838.392685,"[""Yes"", ""No""]","[0.0205, 0.9795]",True,False,0.02,0.021,2026-01-10T20:47:57,0.0205,0.9795,2507652.152685,0.019,0.02,0.0195,0.9805,0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009
559663,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-jb-pritzker-win-the-2028-democratic-presidential-nomination-288,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,2025-07-11T18:36:09.214Z,2028-11-07T00:00:00Z,2655329.280266,"[""Yes"", ""No""]","[0.021, 0.979]",True,False,0.02,0.022,2026-01-10T20:47:57,0.021,0.979,2654407.225722,0.02,0.021,0.0205,0.9795,0.0005000000000000004,-0.000500000000000056,0.0,0.0009999999999999974
559684,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-chelsea-clinton-win-the-2028-democratic-presidential-nomination,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,2025-07-11T18:36:30.713Z,2028-11-07T00:00:00Z,25026891.076906,"[""Yes"", ""No""]","[0.0035, 0.9965]",True,False,0.003,0.004,2026-01-10T20:47:57,0.0035,0.9965,25026891.076906,0.003,0.004,0.0035,0.9965,0.0,0.0,0.0,0.0
559729,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-av-win-the-2028-democratic-presidential-nomination,Will Person AV win the 2028 Democratic presidential nomination?,2025-07-11T18:37:16.493387Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559770,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-ck-win-the-2028-democratic-presidential-nomination,Will Person CK win the 2028 Democratic presidential nomination?,2025-07-11T18:37:57.224303Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559681,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-lebron-james-win-the-2028-democratic-presidential-nomination,Will LeBron James win the 2028 Democratic presidential nomination?,2025-07-11T18:36:26.228Z,2028-11-07T00:00:00Z,21357664.726964,"[""Yes"", ""No""]","[0.0085, 0.9915]",True,False,0.008,0.009,2026-01-10T20:47:57,0.0085,0.9915,21357664.726964,0.008,0.009,0.0085,0.9915,0.0,0.0,0.0,0.0
559682,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-a-win-the-2028-democratic-presidential-nomination,Will Hunter Biden win the 2028 Democratic presidential nomination?,2025-07-11T18:36:28.342Z,2028-11-07T00:00:00Z,17574121.783274,"[""Yes"", ""No""]","[0.0055, 0.9945]",True,False,0.005,0.006,2026-01-10T20:47:57,0.0055,0.9945,17573775.783274,0.005,0.006,0.0055,0.9945,0.0,0.0,0.0,0.0
559686,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-dwayne-the-rock-johnson-win-the-2028-democratic-presidential-nomination,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,2025-07-11T18:36:32.594Z,2028-11-07T00:00:00Z,2172446.893847,"[""Yes"", ""No""]","[0.0075, 0.9925]",True,False,0.007,0.008,2026-01-10T20:47:57,0.0075,0.9925,2172446.893847,0.007,0.008,0.0075,0.9925,0.0,0.0,0.0,0.0
559708,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-aa-win-the-2028-democratic-presidential-nomination,Will Person AA win the 2028 Democratic presidential nomination?,2025-07-11T18:36:52.566761Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559771,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-cl-win-the-2028-democratic-presidential-nomination,Will Person CL win the 2028 Democratic presidential nomination?,2025-07-11T18:37:57.482225Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559704,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-w-win-the-2028-democratic-presidential-nomination,Will Person W win the 2028 Democratic presidential nomination?,2025-07-11T18:36:48.657864Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559726,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-as-win-the-2028-democratic-presidential-nomination,Will Person AS win the 2028 Democratic presidential nomination?,2025-07-11T18:37:12.419307Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559739,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-bf-win-the-2028-democratic-presidential-nomination,Will Person BF win the 2028 Democratic presidential nomination?,2025-07-11T18:37:22.151586Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559747,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-bn-win-the-2028-democratic-presidential-nomination,Will Person BN win the 2028 Democratic presidential nomination?,2025-07-11T18:37:35.041965Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559767,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-ch-win-the-2028-democratic-presidential-nomination,Will Person CH win the 2028 Democratic presidential nomination?,2025-07-11T18:37:55.169177Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559768,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-ci-win-the-2028-democratic-presidential-nomination,Will Person CI win the 2028 Democratic presidential nomination?,2025-07-11T18:37:55.427703Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559685,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-mrbeast-win-the-2028-democratic-presidential-nomination,Will MrBeast win the 2028 Democratic presidential nomination?,2025-07-11T18:36:30.454Z,2028-11-07T00:00:00Z,23370003.996256,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,0.004,0.005,2026-01-10T20:47:57,0.0045,0.9955,23370003.996256,0.004,0.005,0.0045,0.9955,0.0,0.0,0.0,0.0
559691,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-chris-murphy-win-the-2028-democratic-presidential-nomination,Will Chris Murphy win the 2028 Democratic presidential nomination?,2025-07-11T18:36:36.48Z,2028-11-07T00:00:00Z,2184184.438275,"[""Yes"", ""No""]","[0.0065, 0.9935]",True,False,0.006,0.007,2026-01-10T20:47:57,0.0065,0.9935,2184184.438275,0.006,0.007,0.0065,0.9935,0.0,0.0,0.0,0.0
559713,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-af-win-the-2028-democratic-presidential-nomination,Will Person AF win the 2028 Democratic presidential nomination?,2025-07-11T18:37:01.370557Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559730,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-aw-win-the-2028-democratic-presidential-nomination,Will Person AW win the 2028 Democratic presidential nomination?,2025-07-11T18:37:16.751471Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559736,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-bc-win-the-2028-democratic-presidential-nomination,Will Person BC win the 2028 Democratic presidential nomination?,2025-07-11T18:37:21.634658Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559776,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-cq-win-the-2028-democratic-presidential-nomination,Will Person CQ win the 2028 Democratic presidential nomination?,2025-07-11T18:38:02.471877Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559694,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-ro-khanna-win-the-2028-democratic-presidential-nomination,Will Ro Khanna win the 2028 Democratic presidential nomination?,2025-07-11T18:36:40.671Z,2028-11-07T00:00:00Z,1683558.447321,"[""Yes"", ""No""]","[0.0185, 0.9815]",True,False,0.018,0.019,2026-01-10T20:47:57,0.0185,0.9815,1683469.207321,0.018,0.019,0.0185,0.9815,0.0,0.0,0.0,0.0
559716,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-ai-win-the-2028-democratic-presidential-nomination,Will Person AI win the 2028 Democratic presidential nomination?,2025-07-11T18:37:03.680785Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559758,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-by-win-the-2028-democratic-presidential-nomination,Will Person BY win the 2028 Democratic presidential nomination?,2025-07-11T18:37:44.28348Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
559655,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-josh-shapiro-win-the-2028-democratic-presidential-nomination-977,Will Josh Shapiro win the 2028 Democratic presidential nomination?,2025-07-11T18:36:01.098Z,2028-11-07T00:00:00Z,3201825.394993,"[""Yes"", ""No""]","[0.0465, 0.9535]",True,False,0.046,0.047,2026-01-10T20:47:57,0.0465,0.9535,3201759.314993,0.045,0.046,0.0455,0.9545,0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009
559672,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-roy-cooper-win-the-2028-democratic-presidential-nomination-286,Will Roy Cooper win the 2028 Democratic presidential nomination?,2025-07-11T18:36:16.276Z,2028-11-07T00:00:00Z,11862111.815226,"[""Yes"", ""No""]","[0.0065, 0.9935]",True,False,0.006,0.007,2026-01-10T20:47:57,0.0065,0.9935,11862111.815226,0.006,0.007,0.0065,0.9935,0.0,0.0,0.0,0.0
559692,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-jasmine-crockett-win-the-2028-democratic-presidential-nomination,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,2025-07-11T18:36:38.787Z,2028-11-07T00:00:00Z,3119469.696902,"[""Yes"", ""No""]","[0.0055, 0.9945]",True,False,0.005,0.006,2026-01-10T20:47:57,0.0055,0.9945,3119396.696902,0.005,0.006,0.0055,0.9945,0.0,0.0,0.0,0.0
559696,"earn-4,elections,global-elections,politics,primaries,us-presidential-election,world-elections",30829,democratic-presidential-nominee-2028,Democratic Presidential Nominee 2028,2025-07-11T18:41:17.827389Z,2028-11-07T00:00:00Z,2025-07-11T18:41:17.827458Z,458244260.719751,will-person-o-win-the-2028-democratic-presidential-nomination,Will Person O win the 2028 Democratic presidential nomination?,2025-07-11T18:36:42.645759Z,2028-11-07T00:00:00Z,0.0,"[""Yes"", ""No""]","[nan, nan]",False,False,0.0,1.0,2026-01-10T20:47:57,,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0
